,filename,width,height,xmin,ymin,xmax,ymax
2548,Chiba/JPEGImages/train_Chiba_00112.jpg,600,600,365,467,501,588
2549,Chiba/JPEGImages/train_Chiba_00113.jpg,600,600,7,471,489,600
2550,Chiba/JPEGImages/train_Chiba_00114.jpg,600,600,325,485,508,598
2551,Chiba/JPEGImages/train_Chiba_00115.jpg,600,600,172,450,371,542
2552,Chiba/JPEGImages/train_Chiba_00116.jpg,600,600,465,492,571,566
2553,Chiba/JPEGImages/train_Chiba_00117.jpg,600,600,453,466,574,592
2554,Chiba/JPEGImages/train_Chiba_00118.jpg,600,600,277,482,318,521
2555,Chiba/JPEGImages/train_Chiba_00118.jpg,600,600,400,488,464,561
2556,Chiba/JPEGImages/train_Chiba_00119.jpg,600,600,291,467,355,564
2557,Chiba/JPEGImages/train_Chiba_00120.jpg,600,600,429,531,535,595
2558,Chiba/JPEGImages/train_Chiba_00120.jpg,600,600,330,493,419,585
2559,Chiba/JPEGImages/train_Chiba_00120.jpg,600,600,193,517,246,584
2560,Chiba/JPEGImages/train_Chiba_00121.jpg,600,600,203,492,287,581
2561,Chiba/JPEGImages/train_Chiba_00121.jpg,600,600,426,453,597,564
2562,Chiba/JPEGImages/train_Chiba_00121.jpg,600,600,299,464,410,578
2563,Chiba/JPEGImages/train_Chiba_00122.jpg,600,600,405,468,596,591
2564,Chiba/JPEGImages/train_Chiba_00123.jpg,600,600,15,495,599,599
2565,Chiba/JPEGImages/train_Chiba_00124.jpg,600,600,68,473,600,538
2566,Chiba/JPEGImages/train_Chiba_00125.jpg,600,600,322,442,523,598
2567,Chiba/JPEGImages/train_Chiba_00126.jpg,600,600,189,467,322,585
2568,Chiba/JPEGImages/train_Chiba_00126.jpg,600,600,243,486,302,526
2569,Chiba/JPEGImages/train_Chiba_00126.jpg,600,600,454,472,596,561
2570,Chiba/JPEGImages/train_Chiba_00126.jpg,600,600,401,487,464,585
2571,Chiba/JPEGImages/train_Chiba_00127.jpg,600,600,233,439,274,556
2572,Chiba/JPEGImages/train_Chiba_00127.jpg,600,600,332,414,491,578
2573,Chiba/JPEGImages/train_Chiba_00128.jpg,600,600,66,446,591,592
2574,Chiba/JPEGImages/train_Chiba_00129.jpg,600,600,140,544,175,598
2575,Chiba/JPEGImages/train_Chiba_00130.jpg,600,600,1,509,92,586
2576,Chiba/JPEGImages/train_Chiba_00130.jpg,600,600,149,418,238,550
2577,Chiba/JPEGImages/train_Chiba_00131.jpg,600,600,84,469,600,535
2578,Chiba/JPEGImages/train_Chiba_00132.jpg,600,600,411,497,492,587
2579,Chiba/JPEGImages/train_Chiba_00133.jpg,600,600,439,470,593,577
2580,Chiba/JPEGImages/train_Chiba_00134.jpg,600,600,38,529,166,599
2581,Chiba/JPEGImages/train_Chiba_00135.jpg,600,600,435,481,568,583
2582,Chiba/JPEGImages/train_Chiba_00136.jpg,600,600,1,465,598,587
2583,Chiba/JPEGImages/train_Chiba_00137.jpg,600,600,303,397,492,566
2584,Chiba/JPEGImages/train_Chiba_00137.jpg,600,600,15,415,206,580
2585,Chiba/JPEGImages/train_Chiba_00138.jpg,600,600,142,451,293,590
2586,Chiba/JPEGImages/train_Chiba_00139.jpg,600,600,63,467,232,593
2587,Chiba/JPEGImages/train_Chiba_00140.jpg,600,600,302,400,505,574
2588,Chiba/JPEGImages/train_Chiba_00140.jpg,600,600,11,410,213,587
2589,Chiba/JPEGImages/train_Chiba_00141.jpg,600,600,442,452,598,531
2590,Chiba/JPEGImages/train_Chiba_00141.jpg,600,600,209,451,340,588
2591,Chiba/JPEGImages/train_Chiba_00141.jpg,600,600,93,462,296,585
2592,Chiba/JPEGImages/train_Chiba_00142.jpg,600,600,324,458,479,592
2593,Chiba/JPEGImages/train_Chiba_00142.jpg,600,600,193,437,259,538
2594,Chiba/JPEGImages/train_Chiba_00143.jpg,600,600,133,493,429,531
2595,Chiba/JPEGImages/train_Chiba_00143.jpg,600,600,240,401,451,427
2596,Chiba/JPEGImages/train_Chiba_00143.jpg,600,600,359,432,502,565
2597,Chiba/JPEGImages/train_Chiba_00144.jpg,600,600,144,461,322,595
2598,Chiba/JPEGImages/train_Chiba_00145.jpg,600,600,42,501,584,596
2599,Chiba/JPEGImages/train_Chiba_00146.jpg,600,600,442,475,597,578
2600,Chiba/JPEGImages/train_Chiba_00147.jpg,600,600,270,502,341,587
2601,Chiba/JPEGImages/train_Chiba_00148.jpg,600,600,407,468,450,534
2602,Chiba/JPEGImages/train_Chiba_00148.jpg,600,600,491,502,563,544
2603,Chiba/JPEGImages/train_Chiba_00149.jpg,600,600,81,467,235,581
2604,Chiba/JPEGImages/train_Chiba_00149.jpg,600,600,360,475,459,594
2605,Chiba/JPEGImages/train_Chiba_00150.jpg,600,600,208,465,326,593
2606,Chiba/JPEGImages/train_Chiba_00151.jpg,600,600,352,480,397,578
2607,Chiba/JPEGImages/train_Chiba_00152.jpg,600,600,264,443,359,590
2608,Chiba/JPEGImages/train_Chiba_00153.jpg,600,600,88,456,600,583
2609,Chiba/JPEGImages/train_Chiba_00154.jpg,600,600,294,489,343,545
2610,Chiba/JPEGImages/train_Chiba_00154.jpg,600,600,367,485,393,528
2611,Chiba/JPEGImages/train_Chiba_00154.jpg,600,600,220,472,332,572
2612,Chiba/JPEGImages/train_Chiba_00155.jpg,600,600,7,515,539,588
2613,Chiba/JPEGImages/train_Chiba_00155.jpg,600,600,335,485,501,593
2614,Chiba/JPEGImages/train_Chiba_00156.jpg,600,600,369,482,448,539
2615,Chiba/JPEGImages/train_Chiba_00156.jpg,600,600,91,464,359,584
2616,Chiba/JPEGImages/train_Chiba_00157.jpg,600,600,285,457,592,585
2617,Chiba/JPEGImages/train_Chiba_00158.jpg,600,600,479,475,600,543
2618,Chiba/JPEGImages/train_Chiba_00158.jpg,600,600,207,487,309,587
2619,Chiba/JPEGImages/train_Chiba_00159.jpg,600,600,311,446,464,587
2620,Chiba/JPEGImages/train_Chiba_00159.jpg,600,600,194,505,236,586
2621,Chiba/JPEGImages/train_Chiba_00160.jpg,600,600,315,391,473,535
2622,Chiba/JPEGImages/train_Chiba_00161.jpg,600,600,37,474,600,564
2623,Chiba/JPEGImages/train_Chiba_00162.jpg,600,600,4,463,600,576
2624,Chiba/JPEGImages/train_Chiba_00163.jpg,600,600,279,458,419,586
2625,Chiba/JPEGImages/train_Chiba_00163.jpg,600,600,188,483,226,582
2626,Chiba/JPEGImages/train_Chiba_00164.jpg,600,600,329,456,484,592
2627,Chiba/JPEGImages/train_Chiba_00165.jpg,600,600,155,491,600,576
2628,Chiba/JPEGImages/train_Chiba_00166.jpg,600,600,2,488,599,582
2629,Chiba/JPEGImages/train_Chiba_00167.jpg,600,600,444,467,598,562
2630,Chiba/JPEGImages/train_Chiba_00167.jpg,600,600,215,470,324,592
2631,Chiba/JPEGImages/train_Chiba_00168.jpg,600,600,301,463,472,599
2632,Chiba/JPEGImages/train_Chiba_00168.jpg,600,600,170,498,221,583
2633,Chiba/JPEGImages/train_Chiba_00169.jpg,600,600,340,455,454,580
2634,Chiba/JPEGImages/train_Chiba_00169.jpg,600,600,214,492,374,510
2635,Chiba/JPEGImages/train_Chiba_00170.jpg,600,600,336,496,367,581
2636,Chiba/JPEGImages/train_Chiba_00170.jpg,600,600,9,486,74,573
2637,Chiba/JPEGImages/train_Chiba_00171.jpg,600,600,91,422,164,592
2638,Chiba/JPEGImages/train_Chiba_00172.jpg,600,600,384,541,448,594
2639,Chiba/JPEGImages/train_Chiba_00172.jpg,600,600,323,459,341,488
2640,Chiba/JPEGImages/train_Chiba_00172.jpg,600,600,1,449,205,586
2641,Chiba/JPEGImages/train_Chiba_00172.jpg,600,600,86,469,417,594
2642,Chiba/JPEGImages/train_Chiba_00173.jpg,600,600,3,516,271,597
2643,Chiba/JPEGImages/train_Chiba_00173.jpg,600,600,55,484,89,580
2644,Chiba/JPEGImages/train_Chiba_00174.jpg,600,600,295,420,371,506
2645,Chiba/JPEGImages/train_Chiba_00175.jpg,600,600,402,418,440,460
2646,Chiba/JPEGImages/train_Chiba_00176.jpg,600,600,195,476,389,600
2647,Chiba/JPEGImages/train_Chiba_00177.jpg,600,600,439,469,600,546
2648,Chiba/JPEGImages/train_Chiba_00177.jpg,600,600,240,470,330,586
2649,Chiba/JPEGImages/train_Chiba_00178.jpg,600,600,475,507,598,590
2650,Chiba/JPEGImages/train_Chiba_00178.jpg,600,600,395,459,487,526
2651,Chiba/JPEGImages/train_Chiba_00179.jpg,600,600,4,514,243,588
2652,Chiba/JPEGImages/train_Chiba_00180.jpg,600,600,32,491,507,600
2653,Chiba/JPEGImages/train_Chiba_00181.jpg,600,600,440,482,510,527
2654,Chiba/JPEGImages/train_Chiba_00181.jpg,600,600,365,467,389,504
2655,Chiba/JPEGImages/train_Chiba_00181.jpg,600,600,238,508,600,593
2656,Chiba/JPEGImages/train_Chiba_00182.jpg,600,600,376,493,502,593
2657,Chiba/JPEGImages/train_Chiba_00183.jpg,600,600,323,479,464,595
2658,Chiba/JPEGImages/train_Chiba_00183.jpg,600,600,30,491,165,595
2659,Chiba/JPEGImages/train_Chiba_00184.jpg,600,600,183,516,302,593
2660,Chiba/JPEGImages/train_Chiba_00185.jpg,600,600,12,484,583,599
2661,Chiba/JPEGImages/train_Chiba_00186.jpg,600,600,160,440,593,518
2662,Chiba/JPEGImages/train_Chiba_00187.jpg,600,600,407,470,597,560
2663,Chiba/JPEGImages/train_Chiba_00187.jpg,600,600,218,479,308,596
2664,Chiba/JPEGImages/train_Chiba_00188.jpg,600,600,431,473,599,573
2665,Chiba/JPEGImages/train_Chiba_00188.jpg,600,600,337,466,359,576
2666,Chiba/JPEGImages/train_Chiba_00188.jpg,600,600,388,467,500,579
2667,Chiba/JPEGImages/train_Chiba_00189.jpg,600,600,29,440,236,597
2668,Chiba/JPEGImages/train_Chiba_00189.jpg,600,600,113,456,411,592
2669,Chiba/JPEGImages/train_Chiba_00190.jpg,600,600,434,474,598,571
2670,Chiba/JPEGImages/train_Chiba_00191.jpg,600,600,163,487,282,596
2671,Chiba/JPEGImages/train_Chiba_00191.jpg,600,600,516,518,594,565
2672,Chiba/JPEGImages/train_Chiba_00191.jpg,600,600,391,457,594,565
2673,Chiba/JPEGImages/train_Chiba_00191.jpg,600,600,305,487,350,537
2674,Chiba/JPEGImages/train_Chiba_00192.jpg,600,600,396,447,594,572
2675,Chiba/JPEGImages/train_Chiba_00192.jpg,600,600,224,454,346,578
2676,Chiba/JPEGImages/train_Chiba_00193.jpg,600,600,175,447,600,558
2677,Chiba/JPEGImages/train_Chiba_00194.jpg,600,600,103,497,159,558
2678,Chiba/JPEGImages/train_Chiba_00194.jpg,600,600,331,479,460,585
2679,Chiba/JPEGImages/train_Chiba_00194.jpg,600,600,268,471,315,545
2680,Chiba/JPEGImages/train_Chiba_00194.jpg,600,600,197,465,257,558
2681,Chiba/JPEGImages/train_Chiba_00195.jpg,600,600,362,500,451,593
2682,Chiba/JPEGImages/train_Chiba_00196.jpg,600,600,290,467,355,588
2683,Chiba/JPEGImages/train_Chiba_00197.jpg,600,600,444,448,540,545
2684,Chiba/JPEGImages/train_Chiba_00197.jpg,600,600,172,477,328,586
2685,Chiba/JPEGImages/train_Chiba_00197.jpg,600,600,199,500,321,586
2686,Chiba/JPEGImages/train_Chiba_00198.jpg,600,600,62,473,146,597
2687,Chiba/JPEGImages/train_Chiba_00199.jpg,600,600,345,414,512,577
2688,Chiba/JPEGImages/train_Chiba_00199.jpg,600,600,51,436,215,599
2689,Chiba/JPEGImages/train_Chiba_00200.jpg,600,600,203,461,315,573
2690,Chiba/JPEGImages/train_Chiba_00200.jpg,600,600,292,466,351,586
2691,Chiba/JPEGImages/train_Chiba_00200.jpg,600,600,405,450,600,574
2692,Chiba/JPEGImages/train_Chiba_00201.jpg,600,600,272,475,354,588
2693,Chiba/JPEGImages/train_Chiba_00201.jpg,600,600,448,480,592,564
2694,Chiba/JPEGImages/train_Chiba_00201.jpg,600,600,424,476,495,545
2695,Chiba/JPEGImages/train_Chiba_00202.jpg,600,600,452,490,597,587
2696,Chiba/JPEGImages/train_Chiba_00203.jpg,600,600,152,534,185,584
2697,Chiba/JPEGImages/train_Chiba_00204.jpg,600,600,169,504,235,595
2698,Chiba/JPEGImages/train_Chiba_00204.jpg,600,600,81,457,217,600
2699,Chiba/JPEGImages/train_Chiba_00205.jpg,600,600,43,478,596,563
2700,Chiba/JPEGImages/train_Chiba_00206.jpg,600,600,9,500,438,592
2701,Chiba/JPEGImages/train_Chiba_00207.jpg,600,600,442,463,600,562
2702,Chiba/JPEGImages/train_Chiba_00207.jpg,600,600,286,480,357,586
2703,Chiba/JPEGImages/train_Chiba_00208.jpg,600,600,438,465,577,587
2704,Chiba/JPEGImages/train_Chiba_00208.jpg,600,600,436,465,584,593
2705,Chiba/JPEGImages/train_Chiba_00209.jpg,600,600,406,452,589,553
2706,Chiba/JPEGImages/train_Chiba_00210.jpg,600,600,398,457,572,568
2707,Chiba/JPEGImages/train_Chiba_00210.jpg,600,600,277,492,355,533
2708,Chiba/JPEGImages/train_Chiba_00211.jpg,600,600,24,456,170,566
2709,Chiba/JPEGImages/train_Chiba_00211.jpg,600,600,161,420,209,453
2710,Chiba/JPEGImages/train_Chiba_00211.jpg,600,600,334,397,562,564
2711,Chiba/JPEGImages/train_Chiba_00211.jpg,600,600,131,425,241,564
2712,Chiba/JPEGImages/train_Chiba_00212.jpg,600,600,269,466,362,506
2713,Chiba/JPEGImages/train_Chiba_00212.jpg,600,600,446,477,592,582
2714,Chiba/JPEGImages/train_Chiba_00212.jpg,600,600,248,480,306,578
2715,Chiba/JPEGImages/train_Chiba_00212.jpg,600,600,57,476,241,598
2716,Chiba/JPEGImages/train_Chiba_00213.jpg,600,600,11,476,590,559
2717,Chiba/JPEGImages/train_Chiba_00214.jpg,600,600,114,480,298,595
2718,Chiba/JPEGImages/train_Chiba_00215.jpg,600,600,139,470,279,593
2719,Chiba/JPEGImages/train_Chiba_00216.jpg,600,600,193,468,299,592
2720,Chiba/JPEGImages/train_Chiba_00216.jpg,600,600,472,467,560,523
2721,Chiba/JPEGImages/train_Chiba_00216.jpg,600,600,308,460,359,553
2722,Chiba/JPEGImages/train_Chiba_00217.jpg,600,600,320,437,509,598
2723,Chiba/JPEGImages/train_Chiba_00218.jpg,600,600,299,453,443,588
2724,Chiba/JPEGImages/train_Chiba_00219.jpg,600,600,37,491,214,544
2725,Chiba/JPEGImages/train_Chiba_00220.jpg,600,600,351,510,435,587
2726,Chiba/JPEGImages/train_Chiba_00220.jpg,600,600,337,492,435,590
2727,Chiba/JPEGImages/train_Chiba_00221.jpg,600,600,470,489,599,574
2728,Chiba/JPEGImages/train_Chiba_00221.jpg,600,600,397,496,456,574
2729,Chiba/JPEGImages/train_Chiba_00221.jpg,600,600,183,486,294,583
2730,Chiba/JPEGImages/train_Chiba_00222.jpg,600,600,415,482,571,576
2731,Chiba/JPEGImages/train_Chiba_00222.jpg,600,600,300,474,592,523
2732,Chiba/JPEGImages/train_Chiba_00223.jpg,600,600,158,429,258,561
2733,Chiba/JPEGImages/train_Chiba_00223.jpg,600,600,54,504,131,572
2734,Chiba/JPEGImages/train_Chiba_00224.jpg,600,600,269,491,597,567
2735,Chiba/JPEGImages/train_Chiba_00225.jpg,600,600,97,505,152,596
2736,Chiba/JPEGImages/train_Chiba_00226.jpg,600,600,473,502,578,563
2737,Chiba/JPEGImages/train_Chiba_00226.jpg,600,600,260,477,338,595
2738,Chiba/JPEGImages/train_Chiba_00226.jpg,600,600,320,454,381,583
2739,Chiba/JPEGImages/train_Chiba_00227.jpg,600,600,494,503,545,580
2740,Chiba/JPEGImages/train_Chiba_00228.jpg,600,600,327,425,502,584
2741,Chiba/JPEGImages/train_Chiba_00229.jpg,600,600,453,506,511,555
2742,Chiba/JPEGImages/train_Chiba_00229.jpg,600,600,199,514,281,593
2743,Chiba/JPEGImages/train_Chiba_00230.jpg,600,600,32,496,69,596
2744,Chiba/JPEGImages/train_Chiba_00231.jpg,600,600,341,441,587,571
2745,Chiba/JPEGImages/train_Chiba_00231.jpg,600,600,258,477,294,571
2746,Chiba/JPEGImages/train_Chiba_00232.jpg,600,600,1,497,271,595
2747,Chiba/JPEGImages/train_Chiba_00233.jpg,600,600,322,463,384,533
2748,Chiba/JPEGImages/train_Chiba_00234.jpg,600,600,314,405,514,579
2749,Chiba/JPEGImages/train_Chiba_00234.jpg,600,600,239,431,279,537
2750,Chiba/JPEGImages/train_Chiba_00235.jpg,600,600,416,471,444,490
2751,Chiba/JPEGImages/train_Chiba_00235.jpg,600,600,518,541,584,587
2752,Chiba/JPEGImages/train_Chiba_00235.jpg,600,600,395,460,588,588
2753,Chiba/JPEGImages/train_Chiba_00235.jpg,600,600,340,491,378,537
2754,Chiba/JPEGImages/train_Chiba_00236.jpg,600,600,1,483,596,596
2755,Chiba/JPEGImages/train_Chiba_00237.jpg,600,600,316,473,398,577
2756,Chiba/JPEGImages/train_Chiba_00238.jpg,600,600,230,460,260,566
2757,Chiba/JPEGImages/train_Chiba_00239.jpg,600,600,422,445,473,541
2758,Chiba/JPEGImages/train_Chiba_00240.jpg,600,600,193,430,244,479
2759,Chiba/JPEGImages/train_Chiba_00241.jpg,600,600,326,458,381,583
2760,Chiba/JPEGImages/train_Chiba_00242.jpg,600,600,463,485,522,530
2761,Chiba/JPEGImages/train_Chiba_00243.jpg,600,600,379,405,544,576
2762,Chiba/JPEGImages/train_Chiba_00244.jpg,600,600,184,448,247,526
2763,Chiba/JPEGImages/train_Chiba_00244.jpg,600,600,20,416,202,568
2764,Chiba/JPEGImages/train_Chiba_00245.jpg,600,600,364,421,424,520
2765,Chiba/JPEGImages/train_Chiba_00246.jpg,600,600,419,451,592,549
2766,Chiba/JPEGImages/train_Chiba_00247.jpg,600,600,404,455,582,577
2767,Chiba/JPEGImages/train_Chiba_00248.jpg,600,600,119,459,593,569
2768,Chiba/JPEGImages/train_Chiba_00249.jpg,600,600,463,482,600,569
2769,Chiba/JPEGImages/train_Chiba_00249.jpg,600,600,216,472,349,589
2770,Chiba/JPEGImages/train_Chiba_00250.jpg,600,600,42,496,79,588
2771,Chiba/JPEGImages/train_Chiba_00251.jpg,600,600,171,511,592,576
2772,Chiba/JPEGImages/train_Chiba_00252.jpg,600,600,406,506,442,540
2773,Chiba/JPEGImages/train_Chiba_00252.jpg,600,600,171,470,242,509
2774,Chiba/JPEGImages/train_Chiba_00253.jpg,600,600,399,449,596,562
2775,Chiba/JPEGImages/train_Chiba_00253.jpg,600,600,221,463,318,584
2776,Chiba/JPEGImages/train_Chiba_00254.jpg,600,600,6,520,595,598
2777,Chiba/JPEGImages/train_Chiba_00255.jpg,600,600,95,472,599,543
2778,Chiba/JPEGImages/train_Chiba_00256.jpg,600,600,384,466,553,585
2779,Chiba/JPEGImages/train_Chiba_00257.jpg,600,600,396,436,542,578
2780,Chiba/JPEGImages/train_Chiba_00257.jpg,600,600,15,409,230,551
2781,Chiba/JPEGImages/train_Chiba_00258.jpg,600,600,295,445,344,507
2782,Chiba/JPEGImages/train_Chiba_00258.jpg,600,600,5,501,600,581
2783,Chiba/JPEGImages/train_Chiba_00259.jpg,600,600,371,495,494,591
2784,Chiba/JPEGImages/train_Chiba_00259.jpg,600,600,255,488,354,587
2785,Chiba/JPEGImages/train_Chiba_00259.jpg,600,600,153,482,215,574
2786,Chiba/JPEGImages/train_Chiba_00260.jpg,600,600,1,467,177,593
2787,Chiba/JPEGImages/train_Chiba_00260.jpg,600,600,507,498,598,550
2788,Chiba/JPEGImages/train_Chiba_00260.jpg,600,600,496,533,586,596
2789,Chiba/JPEGImages/train_Chiba_00260.jpg,600,600,391,485,426,508
2790,Chiba/JPEGImages/train_Chiba_00260.jpg,600,600,235,491,336,554
2791,Chiba/JPEGImages/train_Chiba_00261.jpg,600,600,95,481,591,600
2792,Chiba/JPEGImages/train_Chiba_00262.jpg,600,600,156,493,600,568
2793,Chiba/JPEGImages/train_Chiba_00263.jpg,600,600,18,532,282,599
2794,Chiba/JPEGImages/train_Chiba_00264.jpg,600,600,482,495,598,565
2795,Chiba/JPEGImages/train_Chiba_00264.jpg,600,600,248,553,551,583
2796,Chiba/JPEGImages/train_Chiba_00264.jpg,600,600,269,484,345,565
2797,Chiba/JPEGImages/train_Chiba_00265.jpg,600,600,33,466,217,594
2798,Chiba/JPEGImages/train_Chiba_00265.jpg,600,600,316,480,407,560
2799,Chiba/JPEGImages/train_Chiba_00266.jpg,600,600,417,458,573,544
2800,Chiba/JPEGImages/train_Chiba_00266.jpg,600,600,147,466,313,595
2801,Chiba/JPEGImages/train_Chiba_00267.jpg,600,600,75,491,598,572
2802,Chiba/JPEGImages/train_Chiba_00268.jpg,600,600,307,401,471,565
2803,Chiba/JPEGImages/train_Chiba_00268.jpg,600,600,1,410,200,584
2804,Chiba/JPEGImages/train_Chiba_00269.jpg,600,600,400,454,555,579
2805,Chiba/JPEGImages/train_Chiba_00269.jpg,600,600,317,473,363,533
2806,Chiba/JPEGImages/train_Chiba_00270.jpg,600,600,403,454,564,577
2807,Chiba/JPEGImages/train_Chiba_00271.jpg,600,600,18,482,600,600
2808,Chiba/JPEGImages/train_Chiba_00272.jpg,600,600,237,482,462,524
2809,Chiba/JPEGImages/train_Chiba_00273.jpg,600,600,354,492,488,574
2810,Chiba/JPEGImages/train_Chiba_00274.jpg,600,600,266,484,315,521
2811,Chiba/JPEGImages/train_Chiba_00274.jpg,600,600,178,455,349,586
2812,Chiba/JPEGImages/train_Chiba_00275.jpg,600,600,76,470,600,538
2813,Chiba/JPEGImages/train_Chiba_00276.jpg,600,600,350,515,438,582
2814,Chiba/JPEGImages/train_Chiba_00277.jpg,600,600,381,442,504,532
2815,Chiba/JPEGImages/train_Chiba_00277.jpg,600,600,317,443,348,500
2816,Chiba/JPEGImages/train_Chiba_00278.jpg,600,600,38,504,596,600
2817,Chiba/JPEGImages/train_Chiba_00279.jpg,600,600,244,457,337,584
2818,Chiba/JPEGImages/train_Chiba_00279.jpg,600,600,486,488,592,574
2819,Chiba/JPEGImages/train_Chiba_00279.jpg,600,600,318,462,391,586
2820,Chiba/JPEGImages/train_Chiba_00280.jpg,600,600,134,491,351,582
2821,Chiba/JPEGImages/train_Chiba_00280.jpg,600,600,8,488,77,593
2822,Chiba/JPEGImages/train_Chiba_00281.jpg,600,600,430,478,517,585
2823,Chiba/JPEGImages/train_Chiba_00282.jpg,600,600,84,476,598,537
2824,Chiba/JPEGImages/train_Chiba_00283.jpg,600,600,412,454,595,561
2825,Chiba/JPEGImages/train_Chiba_00283.jpg,600,600,181,507,276,585
2826,Chiba/JPEGImages/train_Chiba_00283.jpg,600,600,401,498,472,579
2827,Chiba/JPEGImages/train_Chiba_00284.jpg,600,600,384,418,587,583
2828,Chiba/JPEGImages/train_Chiba_00284.jpg,600,600,7,401,224,587
2829,Chiba/JPEGImages/train_Chiba_00285.jpg,600,600,8,475,192,518
2830,Chiba/JPEGImages/train_Chiba_00285.jpg,600,600,141,504,285,594
2831,Chiba/JPEGImages/train_Chiba_00286.jpg,600,600,69,442,600,525
2832,Chiba/JPEGImages/train_Chiba_00287.jpg,600,600,281,445,365,565
2833,Chiba/JPEGImages/train_Chiba_00287.jpg,600,600,4,459,296,585
2834,Chiba/JPEGImages/train_Chiba_00288.jpg,600,600,353,411,567,562
2835,Chiba/JPEGImages/train_Chiba_00288.jpg,600,600,29,447,169,550
2836,Chiba/JPEGImages/train_Chiba_00288.jpg,600,600,141,420,230,538
2837,Chiba/JPEGImages/train_Chiba_00289.jpg,600,600,475,485,534,514
2838,Chiba/JPEGImages/train_Chiba_00290.jpg,600,600,457,485,599,581
2839,Chiba/JPEGImages/train_Chiba_00290.jpg,600,600,194,481,315,586
2840,Chiba/JPEGImages/train_Chiba_00290.jpg,600,600,434,488,570,585
2841,Chiba/JPEGImages/train_Chiba_00290.jpg,600,600,285,489,362,585
2842,Chiba/JPEGImages/train_Chiba_00291.jpg,600,600,261,483,384,588
2843,Chiba/JPEGImages/train_Chiba_00292.jpg,600,600,89,498,448,565
2844,Chiba/JPEGImages/train_Chiba_00293.jpg,600,600,472,486,598,559
2845,Chiba/JPEGImages/train_Chiba_00293.jpg,600,600,266,521,324,580
2846,Chiba/JPEGImages/train_Chiba_00293.jpg,600,600,404,495,432,548
2847,Chiba/JPEGImages/train_Chiba_00294.jpg,600,600,461,495,564,568
2848,Chiba/JPEGImages/train_Chiba_00295.jpg,600,600,151,494,598,576
2849,Chiba/JPEGImages/train_Chiba_00296.jpg,600,600,235,523,292,584
2850,Chiba/JPEGImages/train_Chiba_00296.jpg,600,600,305,477,350,581
2851,Chiba/JPEGImages/train_Chiba_00296.jpg,600,600,458,477,597,581
2852,Chiba/JPEGImages/train_Chiba_00296.jpg,600,600,364,466,501,584
2853,Chiba/JPEGImages/train_Chiba_00297.jpg,600,600,344,520,409,587
2854,Chiba/JPEGImages/train_Chiba_00298.jpg,600,600,168,520,252,586
2855,Chiba/JPEGImages/train_Chiba_00298.jpg,600,600,151,479,306,596
2856,Chiba/JPEGImages/train_Chiba_00299.jpg,600,600,377,485,421,590
2857,Chiba/JPEGImages/train_Chiba_00300.jpg,600,600,87,476,182,596
2858,Chiba/JPEGImages/train_Chiba_00301.jpg,600,600,330,509,435,542
2859,Chiba/JPEGImages/train_Chiba_00301.jpg,600,600,43,482,120,575
2860,Chiba/JPEGImages/train_Chiba_00302.jpg,600,600,303,433,463,580
2861,Chiba/JPEGImages/train_Chiba_00302.jpg,600,600,25,472,194,596
2862,Chiba/JPEGImages/train_Chiba_00303.jpg,600,600,6,497,284,567
2863,Chiba/JPEGImages/train_Chiba_00303.jpg,600,600,271,447,438,462
2864,Chiba/JPEGImages/train_Chiba_00304.jpg,600,600,267,458,350,584
2865,Chiba/JPEGImages/train_Chiba_00304.jpg,600,600,421,450,507,519
2866,Chiba/JPEGImages/train_Chiba_00304.jpg,600,600,327,443,386,586
2867,Chiba/JPEGImages/train_Chiba_00305.jpg,600,600,230,466,317,556
2868,Chiba/JPEGImages/train_Chiba_00305.jpg,600,600,391,472,497,587
2869,Chiba/JPEGImages/train_Chiba_00306.jpg,600,600,407,436,600,574
2870,Chiba/JPEGImages/train_Chiba_00306.jpg,600,600,261,481,327,528
2871,Chiba/JPEGImages/train_Chiba_00307.jpg,600,600,1,472,118,574
2872,Chiba/JPEGImages/train_Chiba_00308.jpg,600,600,136,503,600,584
2873,Chiba/JPEGImages/train_Chiba_00309.jpg,600,600,287,465,401,590
2874,Chiba/JPEGImages/train_Chiba_00309.jpg,600,600,1,479,138,585
2875,Chiba/JPEGImages/train_Chiba_00310.jpg,600,600,5,478,597,576
2876,Chiba/JPEGImages/train_Chiba_00311.jpg,600,600,191,555,232,593
2877,Chiba/JPEGImages/train_Chiba_00311.jpg,600,600,303,534,328,584
2878,Chiba/JPEGImages/train_Chiba_00311.jpg,600,600,180,487,230,545
2879,Chiba/JPEGImages/train_Chiba_00312.jpg,600,600,137,484,264,588
2880,Chiba/JPEGImages/train_Chiba_00313.jpg,600,600,1,483,52,543
2881,Chiba/JPEGImages/train_Chiba_00313.jpg,600,600,147,464,328,580
2882,Chiba/JPEGImages/train_Chiba_00314.jpg,600,600,123,508,599,597
2883,Chiba/JPEGImages/train_Chiba_00315.jpg,600,600,104,498,204,572
2884,Chiba/JPEGImages/train_Chiba_00316.jpg,600,600,421,446,594,573
2885,Chiba/JPEGImages/train_Chiba_00317.jpg,600,600,172,490,276,592
2886,Chiba/JPEGImages/train_Chiba_00318.jpg,600,600,194,511,461,597
2887,Chiba/JPEGImages/train_Chiba_00319.jpg,600,600,384,488,495,573
